filename,total_loss,loss_cls,loss_bbox,loss_offset,loss_dir,loss_attr
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800377427893.jpg,136.19056472387456,0.10469426959753036,0.0,134.3992156982422,0.00020534668874461204,0.0010215797228738666
n008-2018-08-27-11-48-51-0400__CAM_BACK_RIGHT__1535385092128113.jpg,136.15620953246253,0.28354015946388245,0.0,134.71458435058594,0.2571920156478882,0.0089803421869874
n008-2018-08-27-11-48-51-0400__CAM_BACK_LEFT__1535385094547405.jpg,135.95574355174904,0.034166790544986725,0.0,135.18722534179688,0.00032256555277854204,0.00010528360144235194
n008-2018-08-30-15-16-55-0400__CAM_BACK_RIGHT__1535657111128113.jpg,135.87654519616626,0.23569530248641968,0.0,133.2322235107422,1.1352556943893433,0.007597227115184069
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800373427893.jpg,135.62973684887402,0.09335957467556,0.0,133.9906005859375,0.0033912998624145985,0.002892133081331849
n015-2018-11-21-19-38-26+0800__CAM_FRONT_RIGHT__1542800368420339.jpg,135.58690827782266,0.06779813766479492,0.0,133.90455627441406,0.00012109684757888317,0.003988059237599373
n015-2018-11-21-19-38-26+0800__CAM_FRONT_RIGHT__1542800368420339.jpg,135.58690827782266,0.06779813766479492,0.0,133.90455627441406,0.00012109684757888317,0.003988059237599373
n008-2018-08-30-15-16-55-0400__CAM_FRONT_LEFT__1535657123604799.jpg,133.43017958127894,0.44609129428863525,0.0,132.083984375,0.0037801864091306925,0.11137004941701889
n015-2018-11-21-19-38-26+0800__CAM_FRONT_RIGHT__1542800368920339.jpg,133.12490721978247,0.04720160365104675,0.0,131.47845458984375,0.01903332956135273,0.022881314158439636
n015-2018-11-21-19-38-26+0800__CAM_BACK_LEFT__1542800865947423.jpg,132.34022590517998,0.16107849776744843,0.0,131.01759338378906,0.07933943718671799,0.056934792548418045
